INSEE_COM;INSEE_DEP;NOM_COM_M;PrixMoyen_M2
49378;49;VIVY;1439
49272;49;SAINT CLEMENT DES LEVEES;1195
49050;49;BRISSAC LOIRE AUBANCE;1655
49222;49;MOZE SUR LOUET;1879
49292;49;VAL DU LAYON;1477
49022;49;BEAULIEU SUR LAYON;1399
49082;49;CHAUDEFONDS SUR LAYON;1301
49069;49;OREE D ANJOU;1712
44029;44;DIVATTE SUR LOIRE;2065
44204;44;THOUARE SUR LOIRE;2755
44094;44;MAUVES SUR LOIRE;2460
44026;44;CARQUEFOU;2908
44035;44;CHAPELLE SUR ERDRE;3118
44194;44;SAUTRON;3140
44114;44;ORVAULT;2941
44158;44;SAINT ETIENNE DE MONTLUC;2635
44045;44;CORDEMAIS;2125
44019;44;BOUEE;2025
44116;44;PAIMBOEUF;1673
44046;44;CORSEPT;2208
44184;44;SAINT NAZAIRE;2329
44132;44;PORNICHET;4338
44055;44;BAULE ESCOUBLAC;4750
44135;44;POULIGUEN;3861
44010;44;BATZ SUR MER;3746
25124;25;CHARMAUVILLERS;2039
25213;25;ECORCES;1499
25127;25;CHARQUEMONT;2025
25522;25;SAINT JULIEN LES RUSSEY;0
25392;25;MONT DE VOUGNEY;1089
25256;25;FRAMBOUHANS;2244
25248;25;FONTENELLES;2595
25046;25;BATTENANS VARIN;0
25504;25;ROSUREUX;802
25456;25;PLAIMBOIS DU MIROIR;2052
25344;25;LONGEVELLE LES RUSSEY;0
25125;25;CHARMOILLE;1160
25113;25;CHAMESEY;2137
25095;25;BRETONVILLERS;1833
25550;25;SOMMETTE;0
25453;25;PIERREFONTAINE LES VARANS;1192
25625;25;VILLERS LA COMBE;0
25623;25;VILLERS CHIEF;0
25596;25;VELLEROT LES VERCEL;412
25268;25;GERMEFONTAINE;0
25231;25;EYSSON;0
25203;25;DOMPREL;0
25218;25;EPENOUSE;0
25141;25;CHAUX LES PASSAVANT;0
25089;25;BREMONDANS;1787
25052;25;BELMONT;0
25355;25;MAGNY CHATELARD;0
25278;25;GONSANS;0
25166;25;COTEBRUNE;0
25418;25;NANCRAY;1612
25417;25;NAISEY LES GRANGES;1397
25078;25;BOUCLANS;0
25532;25;SAONE;2033
25395;25;MONTFAUCON;2287
25267;25;GENNES;1878
25152;25;CHEVILLOTTE;0
25111;25;CHALEZE;1410
25410;25;MORRE;1905
25112;25;CHALEZEULE;1841
25056;25;BESANCON;1909
25542;25;SERRE LES SAPINS;2171
25467;25;POUILLEY LES VIGNES;2818
25454;25;PIREY;1957
25258;25;FRANOIS;2366
25119;25;CHAMPVANS LES MOULINS;0
25622;25;VILLERS BUZON;0
25455;25;PLACEY;1782
25371;25;MAZEROLLES LE SALIN;0
25164;25;CORCONDRAY;2217
25147;25;CHEMAUDIN ET VAUX;2126
25115;25;CHAMPAGNEY;0
25030;25;AUDEUX;2178
25332;25;LAVERNAY;1930
25326;25;LANTENNE VERTIERE;2879
25257;25;FRANEY;1404
25225;25;ETRABONNE;0
25172;25;COURCHAPON;2173
25162;25;CORCELLES FERRIERES;0
25101;25;BURGILLE;1749
70150;70;CHENEVREY ET MOROGNE;1150
39581;39;VITREUX;996
39527;39;TAXENNE;0
39469;39;ROUFFANGE;0
39402;39;PAGNEY;741
39398;39;OUGNEY;1195
25414;25;MOUTHEROT;0
25317;25;JALLERANGE;0
70408;70;PESMES;1207
70327;70;MALANS;1214
70092;70;BRESILLEY;536
70048;70;BARD LES PESMES;0
39528;39;THERVAY;873
39499;39;SALIGNEY;0
39074;39;BRANS;0
39377;39;MUTIGNEY;1099
39361;39;MONTMIREY LE CHATEAU;583
39188;39;DAMMARTIN MARPAIN;625
39096;39;CHAMPAGNEY;1367
21680;21;VIELVERGE;0
21610;21;SOISSONS SUR NACEY;0
21269;21;FLAMMERANS;1510
21493;21;PONCEY LES ATHEE;978
21367;21;MAGNY MONTARLOT;2062
21337;21;LAMARCHE SUR SAONE;1898
21624;21;TELLECEY;0
21507;21;PREMIERES;0
21351;21;LONGCHAMP;1497
21330;21;LABERGEMENT FOIGNEY;1949
21130;21;CHAMBEIRE;1325
21126;21;CESSEY SUR TILLE;1531
21057;21;BEIRE LE FORT;0
21656;21;VARANGES;1750
21532;21;ROUVRES EN PLAINE;1955
21370;21;MAGNY SUR TILLE;2372
21320;21;IZIER;1793
21292;21;GENLIS;1890
21261;21;FAUVERNEY;2120
21605;21;SENNECEY LES DIJON;2247
21473;21;OUGES;2403
21452;21;NEUILLY LES DIJON;2449
21355;21;LONGVIC;1895
21263;21;FENAY;2179
21213;21;CRIMOLOIS;0
21106;21;BRETENIERE;2428
21481;21;PERRIGNY LES DIJON;2016
21390;21;MARSANNAY LA COTE;2179
21265;21;FIXIN;5091
21166;21;CHENOVE;1689
21270;21;FLAVIGNEROT;1185
21200;21;COUCHEY;2594
21650;21;URCY;1786
21559;21;SAINTE MARIE SUR OUCHE;1585
21018;21;ARCEY;0
21520;21;REMILLY EN MONTAGNE;0
21306;21;GRENANT LES SOMBERNON;0
21300;21;GISSEY SUR OUCHE;833
21045;21;BARBIREY SUR OUCHE;1612
21002;21;AGEY;0
21600;21;SEMAREY;0
21439;21;MONTOILLOT;1879
21238;21;ECHANNAY;0
21187;21;COMMARIN;0
21033;21;AUBIGNY LES SOMBERNON;816
21501;21;POUILLY EN AUXOIS;1694
21392;21;MARTROIS;0
21176;21;CIVRY EN MONTAGNE;0
21062;21;BELLENOT SOUS POUILLY;1595
21630;21;THOISY LE DESERT;0
21244;21;EGUILLY;0
21128;21;CHAILLY SUR ARMANCON;1610
21082;21;BLANCEY;0
21441;21;MONT SAINT JEAN;1261
21417;21;MISSERY;0
21687;21;VILLARGOIX;0
21629;21;THOISY LA BERCHERE;789
21584;21;SAULIEU;1064
21139;21;CHAMPEAU EN MORVAN;7485
21546;21;SAINT DIDIER;0
58235;58;SAINT BRISSON;1074
58106;58;DUN LES PLACES;1123
58037;58;BRASSY;997
58153;58;MAGNY LORMES;0
58145;58;LORMES;875
58224;58;RUAGES;720
58008;58;ANTHIEN;0
58159;58;MARIGNY SUR YONNE;736
58123;58;GERMENAY;0
58098;58;DIROL;617
58075;58;CHITRY LES MINES;1004
58050;58;CHALLEMENT;729
58283;58;TACONNAY;538
58181;58;MORACHES;625
58130;58;GRENOIS;794
58041;58;BRINON SUR BEUVRON;759
58015;58;ASNAN;648
58084;58;CORVOL D EMBERNARD;738
58071;58;CHEVANNES CHANGY;966
58156;58;MARCY;671
58070;58;CHAZEUIL;595
58053;58;CHAMPLEMY;616
58252;58;SAINT MALO EN DONZIOIS;1000
58236;58;SAINTE COLOMBE DES BOIS;1291
58064;58;CHATEAUNEUF VAL DE BARGIS;866
58307;58;VIELMANAY;0
58265;58;SAINT QUENTIN SUR NOHAIN;513
58228;58;SAINT ANDELAIN;1761
58215;58;POUILLY SUR LOIRE;954
58122;58;GARCHY;938
58295;58;TRACY SUR LOIRE;1170
18200;18;SAINT BOUIZE;856
18074;18;COUARGUES;1141
18287;18;VINON;747
18262;18;THAUVENAY;1061
18241;18;SANCERRE;1217
18146;18;MENETREOL SOUS SANCERRE;875
18039;18;BUE;755
18272;18;VEAUGUES;740
18079;18;CREZANCY EN SANCERRE;871
18249;18;SENS BEAUJEU;696
18163;18;NEUVY DEUX CLOCHERS;1393
18162;18;NEUILLY EN SANCERRE;1748
18109;18;HENRICHEMONT;1033
18001;18;ACHERES;1913
18149;18;MERY ES BOIS;933
18290;18;VOUZERON;974
18165;18;NEUVY SUR BARANGEON;1125
41168;41;ORCAY;1297
41256;41;THEILLAY;1415
41044;41;CHATRES SUR CHER;916
41135;41;MENNETOU SUR CHER;1162
41110;41;LANGON SUR CHER;1195
41280;41;VILLEFRANCHE SUR CHER;1193
41097;41;GIEVRES;1059
41242;41;SELLES SUR CHER;1044
41016;41;BILLY;1044
41132;41;MEHERS;1418
41043;41;CHATILLON SUR CHER;1097
41258;41;THESEE;1211
41229;41;SAINT ROMAIN SUR CHER;1322
41164;41;NOYERS SUR CHER;942
41181;41;POUILLE;1122
41126;41;MAREUIL SUR CHER;1133
41002;41;ANGE;1324
41217;41;SAINT JULIEN DE CHEDON;1151
41080;41;FAVEROLLES SUR CHER;1604
41211;41;SAINT GEORGES SUR CHER;1417
37110;37;FRANCUEIL;1763
37100;37;EPEIGNE LES BOIS;1494
37253;37;SUBLAINES;1722
37141;37;LUZILLE;1458
37027;37;BLERE;1886
37075;37;CIGOGNE;1256
37008;37;ATHEE SUR CHER;1841
37263;37;TRUYES;1821
37083;37;CORMERY;1570
37266;37;VEIGNE;2193
37104;37;ESVRES;2171
37159;37;MONTS;1996
37154;37;MONTBAZON;2415
37186;37;PONT DE RUAN;1915
37006;37;ARTANNES SUR INDRE;1815
37264;37;VALLERES;2020
37099;37;DRUYE;2401
37128;37;LIGNIERES DE TOURAINE;1640
37014;37;AZAY LE RIDEAU;1967
37232;37;COTEAUX SUR LOIRE;1399
37197;37;RIGNY USSE;1528
37038;37;BREHEMONT;1314
37193;37;RESTIGNE;1381
37058;37;CHAPELLE SUR LOIRE;1252
37228;37;SAINT NICOLAS DE BOURGUEIL;1405
37074;37;CHOUZE SUR LOIRE;1261
49361;49;VARENNES SUR LOIRE;1647
49374;49;VILLEBERNIER;1294
49328;49;SAUMUR;1439
49370;49;VERRIE;1440
49262;49;ROU MARSON;1687
49121;49;DENEZE SOUS DOUE;1198
49003;49;TUFFALUN;1399
49086;49;TERRANJOU;1483
49345;49;BELLEVIGNE EN LAYON;1465
49092;49;CHEMILLE EN ANJOU;1391
49218;49;MONTREVAULT SUR EVRE;1246
44141;44;REMAUDIERE;1827
44016;44;BOISSIERE DU DORE;1830
44084;44;LOROUX BOTTEREAU;2347
44169;44;SAINT JULIEN DE CONCELLES;2360
44172;44;SAINTE LUCE SUR LOIRE;3048
44009;44;BASSE GOULAINE;3099
44109;44;NANTES;3459
44162;44;SAINT HERBLAIN;2510
44074;44;INDRE;2684
44047;44;COUERON;2654
44120;44;PELLERIN;2312
44220;44;VUE;2078
44061;44;FROSSAY;1844
44192;44;SAINT VIAUD;1869
44187;44;SAINT PERE EN RETZ;2018
44154;44;SAINT BREVIN LES PINS;3136
25286;25;GRAND COMBE DES BOIS;0
25255;25;FOURNET BLANCHEROCHE;2259
25512;25;RUSSEY;2078
25421;25;NARBIEF;0
25373;25;MEMONT;0
25074;25;BONNETAGE;2582
25391;25;MONT DE LAVAL;0
25389;25;MONTBELIARDOT;0
25351;25;LUHIER;2012
25329;25;LAVAL LE PRIEURE;0
25161;25;CONSOLATION MAISONNETTES;0
25077;25;BOSSE;0
25062;25;BIZOT;0
25600;25;VENNES;0
25457;25;PLAIMBOIS VENNES;0
25301;25;GUYANS VENNES;1756
25349;25;LORAY;3031
25342;25;LONGECHAUX;991
25289;25;GRANDFONTAINE SUR CREUSE;0
25039;25;AVOUDREY;1828
25151;25;CHEVIGNEY LES VERCEL;0
25601;25;VERCEL VILLEDIEU LE CAMP;1422
25007;25;ADAM LES VERCEL;992
25578;25;VALDAHON;2016
25569;25;TREPOT;0
25305;25;HOPITAL DU GROSBOIS;1600
25222;25;ETALANS;1840
25364;25;MAMIROLLE;2107
25297;25;GRATTERIS;0
25611;25;VEZE;0
25375;25;MEREY SOUS MONTROND;833
25058;25;BEURE;1799
25561;25;THORAISE;0
25477;25;RANCENAY;0
25473;25;PUGEY;0
25397;25;MONTFERRAND LE CHATEAU;1951
25328;25;LARNOD;2359
25103;25;BUSY;2757
25036;25;AVANNE AVENEY;1734
25594;25;VELESMES ESSARTS;2354
25564;25;TORPES;0
25466;25;POUILLEY FRANCAIS;1900
25287;25;GRANDFONTAINE;2428
25195;25;DANNEMARIE SUR CRETE;1487
39498;39;SALANS;1245
39219;39;EVANS;1320
25527;25;SAINT VIT;1813
25374;25;MERCEY LE GRAND;0
25235;25;FERRIERES LES BOIS;1594
25055;25;BERTHELANGE;0
39513;39;SERMANGE;0
39464;39;ROMAIN;1042
39302;39;LOUVATANGE;977
39246;39;GENDREY;715
39031;39;AUXANGE;1030
39584;39;VRIANGE;0
39514;39;SERRE LES MOULIERES;0
39392;39;OFFLANGES;0
39308;39;MALANGE;1153
39008;39;AMANGE;0
39238;39;FRASNE LES MEULIERES;710
39432;39;POINTRE;0
39360;39;MONTMIREY LA VILLE;632
39335;39;MOISSEY;367
39323;39;MENOTEY;1113
39141;39;CHEVIGNY;2855
39409;39;PEINTRE;0
21038;21;AUXONNE;1179
21699;21;VILLERS LES POTS;1215
21639;21;TILLENAY;1391
21495;21;PONT;2379
21028;21;ATHEE;1948
21609;21;SOIRANS;2113
21643;21;TRECLUN;1616
21622;21;TART LE BAS;0
21487;21;PLUVET;1339
21183;21;COLLONGES LES PREMIERES;1423
21138;21;CHAMPDOTRE;1238
21388;21;MARLIENS;1779
21353;21;LONGECOURT EN PLAINE;1262
21242;21;ECHIGEY;2276
21632;21;THOREY EN PLAINE;2388
21596;21;SAVOUGES;1636
21586;21;SAULON LA RUE;1196
21585;21;SAULON LA CHAPELLE;1701
21458;21;NOIRON SOUS GEVREY;1892
21048;21;BARGES;0
21565;21;SAINT PHILIBERT;2412
21442;21;MOREY SAINT DENIS;0
21295;21;GEVREY CHAMBERTIN;2098
21113;21;BROINDON;1736
21110;21;BROCHON;1132
21523;21;REULLE VERGY;0
21217;21;CURLEY;1756
21133;21;CHAMBOLLE MUSIGNY;716
21132;21;CHAMBOEUF;1341
21625;21;TERNANT;2124
21601;21;SEMEZANGES;0
21293;21;GERGUEIL;0
21578;21;SAINT VICTOR SUR OUCHE;0
21553;21;SAINT JEAN DE BOEUF;0
21652;21;VANDENESSE EN AUXOIS;1183
21152;21;CHATEAUNEUF;1566
21120;21;BUSSIERE SUR OUCHE;825
21091;21;BOUHEY;0
21533;21;ROUVRES SOUS MEILLY;0
21399;21;MEILLY SUR ROUVRES;0
21362;21;MACONGE;1167
21210;21;CREANCEY;1164
21251;21;ESSEY;1078
21181;21;CLOMOT;0
21153;21;CHATELLENOT;0
21020;21;ARCONCEY;563
21615;21;SUSSEY;1245
21382;21;MARCILLY OGNY;0
21068;21;BEUREY BAUGUAY;0
21009;21;ALLEREY;0
21349;21;LIERNAIS;1395
21124;21;CENSEREY;0
21560;21;SAINT MARTIN DE LA MER;845
58003;58;ALLIGNY EN MORVAN;937
58180;58;MONTSAUCHE LES SETTONS;1306
58129;58;GOULOUX;724
58120;58;GACOGNE;720
58305;58;VAUCLAIX;969
58047;58;CERVON;638
58083;58;CORBIGNY;1037
58208;58;PAZY;600
58133;58;HERY;515
58132;58;GUIPY;628
58069;58;CHAUMOT;1002
58266;58;SAINT REVERIEN;662
58191;58;NEUILLY;1411
58026;58;BEAULIEU;625
58174;58;MONTENOISON;531
58054;58;CHAMPLIN;0
58052;58;CHAMPALLEMENT;1307
58043;58;BUSSY LA PESLE;1617
58018;58;AUTHIOU;1212
58013;58;ARTHEL;606
58127;58;GIRY;927
58014;58;ARZEMBOUY;440
58234;58;SAINT BONNOT;0
58101;58;DOMPIERRE SUR NIEVRE;722
58188;58;NANNAY;981
58061;58;CHASNAY;772
58045;58;CELLE SUR NIEVRE;441
58009;58;ARBOURSE;485
58189;58;NARCY;1209
58164;58;MESVES SUR LOIRE;923
58042;58;BULCY;0
18110;18;HERRY;921
18098;18;GARDEFORT;1052
18094;18;FEUX;927
18116;18;JALOGNES;1008
18202;18;SAINT CEOLS;0
18151;18;MONTIGNY;805
18111;18;HUMBLIGNY;493
18176;18;PARASSY;786
18156;18;MOROGUES;811
18016;18;AUBINGES;1824
18145;18;MENETOU SALON;945
18229;18;SAINT PALAIS;1043
18189;18;QUANTILLY;1264
18004;18;ALLOGNY;1257
18219;18;SAINT LAURENT;730
18279;18;VIERZON;895
18263;18;THENIOUX;2836
18210;18;SAINT GEORGES SUR LA PREE;799
18150;18;MERY SUR CHER;783
41122;41;MARAY;1361
41222;41;SAINT LOUP;1113
41218;41;SAINT JULIEN SUR CHER;1664
41038;41;CHAPELLE MONTMARTIN;1227
36217;36;SEMBLECAY;785
36068;36;DUN LE POELIER;699
36115;36;MENETOU SUR NAHON;1493
